review_text,rating,review_date,bank_id,bank_name
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,com.boa.boaMobileBanking,BOA
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,com.boa.boaMobileBanking,BOA
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,com.boa.boaMobileBanking,BOA
Good,3,2024-10-03,com.boa.boaMobileBanking,BOA
Worest app,1,2024-10-03,com.boa.boaMobileBanking,BOA
The worest app ever,1,2024-10-03,com.boa.boaMobileBanking,BOA
አሪፍ ነው በርቱልን,5,2024-10-03,com.boa.boaMobileBanking,BOA
Wwwerrr,5,2024-10-02,com.boa.boaMobileBanking,BOA
ጀማል ውቀቱ,5,2024-09-30,com.boa.boaMobileBanking,BOA
Great For Financial company,5,2024-09-30,com.boa.boaMobileBanking,BOA
Very easy to use,5,2024-09-30,com.boa.boaMobileBanking,BOA
The App's crash always.. Error.....,3,2024-09-27,com.boa.boaMobileBanking,BOA
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,com.boa.boaMobileBanking,BOA
nice,5,2024-09-26,com.boa.boaMobileBanking,BOA
Great UI and seamless UX. I love it!!,5,2024-09-25,com.boa.boaMobileBanking,BOA
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,com.boa.boaMobileBanking,BOA
It's easy used to operate program and secured 👍👍,4,2024-09-25,com.boa.boaMobileBanking,BOA
I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,com.boa.boaMobileBanking,BOA
Amazing,5,2024-09-19,com.boa.boaMobileBanking,BOA
Great app with great services,5,2024-09-19,com.boa.boaMobileBanking,BOA
Yes active user,5,2024-09-17,com.boa.boaMobileBanking,BOA
Shameful,1,2024-09-17,com.boa.boaMobileBanking,BOA
The worest app ever made i would not recommende for no one,1,2024-09-16,com.boa.boaMobileBanking,BOA
Good application,5,2024-09-16,com.boa.boaMobileBanking,BOA
I like,5,2024-09-16,com.boa.boaMobileBanking,BOA
Good,5,2024-09-16,com.boa.boaMobileBanking,BOA
"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,com.boa.boaMobileBanking,BOA
"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,com.boa.boaMobileBanking,BOA
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,com.boa.boaMobileBanking,BOA
It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,com.boa.boaMobileBanking,BOA
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,com.boa.boaMobileBanking,BOA
"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,com.boa.boaMobileBanking,BOA
Bes and freindly app,5,2024-09-13,com.boa.boaMobileBanking,BOA
It doesn't work.,1,2024-09-12,com.boa.boaMobileBanking,BOA
"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,com.boa.boaMobileBanking,BOA
How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,com.boa.boaMobileBanking,BOA
Good,5,2024-09-10,com.boa.boaMobileBanking,BOA
Smart technology,5,2024-09-10,com.boa.boaMobileBanking,BOA
Yegema app tish🪨,1,2024-09-08,com.boa.boaMobileBanking,BOA
Ok,5,2024-09-07,com.boa.boaMobileBanking,BOA
"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,com.boa.boaMobileBanking,BOA
"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,com.boa.boaMobileBanking,BOA
"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,com.boa.boaMobileBanking,BOA
Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,com.boa.boaMobileBanking,BOA
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,com.boa.boaMobileBanking,BOA
good,5,2024-09-05,com.boa.boaMobileBanking,BOA
Fast one,3,2024-09-04,com.boa.boaMobileBanking,BOA
Nice looking app but a terrible user experience.,1,2024-09-03,com.boa.boaMobileBanking,BOA
The worest MB app ever!!🙄,1,2024-09-02,com.boa.boaMobileBanking,BOA
Very good,5,2024-09-01,com.boa.boaMobileBanking,BOA
It is ok,5,2024-09-01,com.boa.boaMobileBanking,BOA
Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,com.boa.boaMobileBanking,BOA
Good,5,2024-08-30,com.boa.boaMobileBanking,BOA
Apollo's,1,2024-08-29,com.boa.boaMobileBanking,BOA
The worst experience ever,1,2024-08-29,com.boa.boaMobileBanking,BOA
Hussenaliumar,5,2024-08-29,com.boa.boaMobileBanking,BOA
Good,3,2024-08-28,com.boa.boaMobileBanking,BOA
Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,com.boa.boaMobileBanking,BOA
It is not work for my device,5,2024-08-27,com.boa.boaMobileBanking,BOA
"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,com.boa.boaMobileBanking,BOA
The worst app ever,1,2024-08-26,com.boa.boaMobileBanking,BOA
Good,5,2024-08-26,com.boa.boaMobileBanking,BOA
Betanya Gebre,3,2024-08-23,com.boa.boaMobileBanking,BOA
I dont recommand it to any one,1,2024-08-23,com.boa.boaMobileBanking,BOA
Good,5,2024-08-22,com.boa.boaMobileBanking,BOA
Excellent app,5,2024-08-21,com.boa.boaMobileBanking,BOA
"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,com.boa.boaMobileBanking,BOA
ትርሃስ,5,2024-08-19,com.boa.boaMobileBanking,BOA
Gio,4,2024-08-19,com.boa.boaMobileBanking,BOA
App isn't working,1,2024-08-18,com.boa.boaMobileBanking,BOA
Best app,5,2024-08-18,com.boa.boaMobileBanking,BOA
so far good but always it lugs,3,2024-08-17,com.boa.boaMobileBanking,BOA
Don't trust this bank and its service.,1,2024-08-16,com.boa.boaMobileBanking,BOA
"I can not open and use the application,please help me!",5,2024-08-15,com.boa.boaMobileBanking,BOA
Horrible,1,2024-08-14,com.boa.boaMobileBanking,BOA
Mostly not working 😑,1,2024-08-14,com.boa.boaMobileBanking,BOA
Good,5,2024-08-13,com.boa.boaMobileBanking,BOA
Awesome 👌,5,2024-08-12,com.boa.boaMobileBanking,BOA
"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,com.boa.boaMobileBanking,BOA
Thank you,3,2024-08-12,com.boa.boaMobileBanking,BOA
Very poor app b/c highly slow to open the app,1,2024-08-12,com.boa.boaMobileBanking,BOA
Ok,5,2024-08-12,com.boa.boaMobileBanking,BOA
best,1,2024-08-12,com.boa.boaMobileBanking,BOA
Best app,5,2024-08-11,com.boa.boaMobileBanking,BOA
Wedi Tekle .,5,2024-08-11,com.boa.boaMobileBanking,BOA
Bad app📱👎👎👎,1,2024-08-11,com.boa.boaMobileBanking,BOA
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,com.boa.boaMobileBanking,BOA
Nice appp,5,2024-08-11,com.boa.boaMobileBanking,BOA
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,com.boa.boaMobileBanking,BOA
Gooood app my dear,5,2024-08-10,com.boa.boaMobileBanking,BOA
Harun tamam galanaa,3,2024-08-09,com.boa.boaMobileBanking,BOA
"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,com.boa.boaMobileBanking,BOA
Gamebela,1,2024-08-08,com.boa.boaMobileBanking,BOA
so poor app to use can't start up when open the app,1,2024-08-08,com.boa.boaMobileBanking,BOA
"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,com.boa.boaMobileBanking,BOA
Good job,5,2024-08-07,com.boa.boaMobileBanking,BOA
"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,com.boa.boaMobileBanking,BOA
good,3,2024-08-07,com.boa.boaMobileBanking,BOA
Good,5,2024-08-07,com.boa.boaMobileBanking,BOA
Bad app .,1,2024-08-06,com.boa.boaMobileBanking,BOA
"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,com.boa.boaMobileBanking,BOA
Review,5,2024-08-06,com.boa.boaMobileBanking,BOA
Goood,4,2024-08-06,com.boa.boaMobileBanking,BOA
Ok,5,2024-08-06,com.boa.boaMobileBanking,BOA
👎👎👎👎👎👎👎👎👎,1,2024-08-06,com.boa.boaMobileBanking,BOA
Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,com.boa.boaMobileBanking,BOA
The previous version is better it doesn't work,1,2024-08-04,com.boa.boaMobileBanking,BOA
"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,com.boa.boaMobileBanking,BOA
ok,5,2024-08-03,com.boa.boaMobileBanking,BOA
Nice,5,2024-08-03,com.boa.boaMobileBanking,BOA
"Take some note from CBE mobile banking app, it's the best banking app currently take some note and improve ur app . Sometimes u have to learn from the bests 🙌",1,2024-08-03,com.boa.boaMobileBanking,BOA
Great,5,2024-08-03,com.boa.boaMobileBanking,BOA
It's a useless app,1,2024-08-02,com.boa.boaMobileBanking,BOA
"It's not working as it was , so much need to improve, it was the best but not anymore",2,2024-08-01,com.boa.boaMobileBanking,BOA
Poor network,1,2024-08-01,com.boa.boaMobileBanking,BOA
Not yet completely working this App. i don't know when is it will be working properly! Its Sad!!!,1,2024-07-31,com.boa.boaMobileBanking,BOA
The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,1,2024-07-31,com.boa.boaMobileBanking,BOA
"It's not working totally, what a useless app is it,",1,2024-07-31,com.boa.boaMobileBanking,BOA
"This app has become the most troubling every day. It doesn't work. I love the bank, and I hate the app",1,2024-07-31,com.boa.boaMobileBanking,BOA
this is so disappointing app 😞,1,2024-07-31,com.boa.boaMobileBanking,BOA
አቢስኒያ የሁሉም ምርጫ,5,2024-07-29,com.boa.boaMobileBanking,BOA
Ok,5,2024-07-29,com.boa.boaMobileBanking,BOA
Nays,5,2024-07-28,com.boa.boaMobileBanking,BOA
The worst app,1,2024-07-28,com.boa.boaMobileBanking,BOA
it can't even open and only display error messages,1,2024-07-27,com.boa.boaMobileBanking,BOA
not active,1,2024-07-27,com.boa.boaMobileBanking,BOA
To get good quality,5,2024-07-27,com.boa.boaMobileBanking,BOA
አይሰራም እኮ ምንድን ነው ችግሩ?,1,2024-07-26,com.boa.boaMobileBanking,BOA
uselss app dont download,1,2024-07-26,com.boa.boaMobileBanking,BOA
"Is this app fake i try it not working it say please try again later, unable to make transactions what is the purpose of this app . If it is not working delete it",1,2024-07-25,com.boa.boaMobileBanking,BOA
"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",1,2024-07-25,com.boa.boaMobileBanking,BOA
Corrupted and poor app,1,2024-07-24,com.boa.boaMobileBanking,BOA
Good,1,2024-07-24,com.boa.boaMobileBanking,BOA
When I try to use the application it says 'developer setting should be off' where is the setting to off this play Still doesn't work for me,3,2024-07-24,com.boa.boaMobileBanking,BOA
Nice,5,2024-07-24,com.boa.boaMobileBanking,BOA
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,com.boa.boaMobileBanking,BOA
Always slow and doesn't work on weekends if you are in a rush or a merchant this app is not for you,1,2024-07-23,com.boa.boaMobileBanking,BOA
"It's very difficult to use the user, app,ones dawenload the user can't operate well , no one can help me,",1,2024-07-23,com.boa.boaMobileBanking,BOA
Poor application. It turned off by itself,1,2024-07-23,com.boa.boaMobileBanking,BOA
Okay,5,2024-07-23,com.boa.boaMobileBanking,BOA
It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,1,2024-07-23,com.boa.boaMobileBanking,BOA
we want international mobile banking,1,2024-07-22,com.boa.boaMobileBanking,BOA
"screenshot isn't working, Please modify it",2,2024-07-22,com.boa.boaMobileBanking,BOA
Naziriet measho 89160437,1,2024-07-22,com.boa.boaMobileBanking,BOA
Ahmed Mohammed husen,3,2024-07-21,com.boa.boaMobileBanking,BOA
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,com.boa.boaMobileBanking,BOA
I have experiance,5,2024-07-19,com.boa.boaMobileBanking,BOA
The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,1,2024-07-19,com.boa.boaMobileBanking,BOA
Wow,5,2024-07-19,com.boa.boaMobileBanking,BOA
Crashes very frequently is not stable overall need improvement such a huge bank needs a better app than the current one,1,2024-07-19,com.boa.boaMobileBanking,BOA
ርይርፍ,3,2024-07-19,com.boa.boaMobileBanking,BOA
The previous application is much better than this one,1,2024-07-18,com.boa.boaMobileBanking,BOA
"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",1,2024-07-18,com.boa.boaMobileBanking,BOA
mal,5,2024-07-16,com.boa.boaMobileBanking,BOA
It is not working at all,1,2024-07-16,com.boa.boaMobileBanking,BOA
Excellent,5,2024-07-16,com.boa.boaMobileBanking,BOA
The poorest mobile banking survice ever. Only error reports frequently,1,2024-07-16,com.boa.boaMobileBanking,BOA
Wow,5,2024-07-16,com.boa.boaMobileBanking,BOA
😞😞😞😞,1,2024-07-16,com.boa.boaMobileBanking,BOA
😡😡😡😡😡😡😡,1,2024-07-15,com.boa.boaMobileBanking,BOA
The worst banking app,1,2024-07-15,com.boa.boaMobileBanking,BOA
The app is constantly crashing and freezing when to send to BOA customers' accounts.,1,2024-07-15,com.boa.boaMobileBanking,BOA
No work app,5,2024-07-15,com.boa.boaMobileBanking,BOA
Is ok but stop sundenly,5,2024-07-15,com.boa.boaMobileBanking,BOA
🤷🤷🤷,3,2024-07-15,com.boa.boaMobileBanking,BOA
experienced,5,2024-07-14,com.boa.boaMobileBanking,BOA
Very poor app. Its Always cresh and not compatible,2,2024-07-13,com.boa.boaMobileBanking,BOA
"It's not functional at all. It keeps saying ""error"". Unable to activate.",1,2024-07-13,com.boa.boaMobileBanking,BOA
BoA,5,2024-07-13,com.boa.boaMobileBanking,BOA
I can't believe that Abyssinia develop this kind of trash app it have a lot of issues 👎👎👎,1,2024-07-13,com.boa.boaMobileBanking,BOA
Boa,5,2024-07-13,com.boa.boaMobileBanking,BOA
The new app is very good,5,2024-07-13,com.boa.boaMobileBanking,BOA
It's very good but sometimes isn't work probably,5,2024-07-12,com.boa.boaMobileBanking,BOA
It doesn't work,1,2024-07-12,com.boa.boaMobileBanking,BOA
ጭራሽ አይነፋም,1,2024-07-12,com.boa.boaMobileBanking,BOA
"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",1,2024-07-12,com.boa.boaMobileBanking,BOA
The worst mobile banking app,1,2024-07-11,com.boa.boaMobileBanking,BOA
It is not fast,3,2024-07-11,com.boa.boaMobileBanking,BOA
Ok,5,2024-07-11,com.boa.boaMobileBanking,BOA
Useless,1,2024-07-11,com.boa.boaMobileBanking,BOA
The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,1,2024-07-11,com.boa.boaMobileBanking,BOA
ሀየ,5,2024-07-10,com.boa.boaMobileBanking,BOA
Too late!,1,2024-07-10,com.boa.boaMobileBanking,BOA
No work,5,2024-07-10,com.boa.boaMobileBanking,BOA
"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",5,2024-07-09,com.boa.boaMobileBanking,BOA
After update it doesn't work well,2,2024-07-09,com.boa.boaMobileBanking,BOA
Error occurred try again for 5 days tele birr user not found ለራሴ አዝዤ,1,2024-07-08,com.boa.boaMobileBanking,BOA
Good but Very slow.,1,2024-07-08,com.boa.boaMobileBanking,BOA
Very good app,5,2024-07-07,com.boa.boaMobileBanking,BOA
"It is so bad apps ,it doesn't work",1,2024-07-06,com.boa.boaMobileBanking,BOA
"From now on I will never going to use this app,It is a trash app.No one care about this app from bank I will rate them 0/5.",1,2024-07-06,com.boa.boaMobileBanking,BOA
It usually crashes and unable to process also it request to off the developer options,1,2024-07-05,com.boa.boaMobileBanking,BOA
Miliyone.,5,2024-07-05,com.boa.boaMobileBanking,BOA
🙏🙏🙏,5,2024-07-05,com.boa.boaMobileBanking,BOA
"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",1,2024-07-04,com.boa.boaMobileBanking,BOA
Is it even working these days? Please check it.,1,2024-07-04,com.boa.boaMobileBanking,BOA
"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",1,2024-07-04,com.boa.boaMobileBanking,BOA
Please make it functional.,5,2024-07-03,com.boa.boaMobileBanking,BOA
its best app but its don't working in poor connection area so,5,2024-07-03,com.boa.boaMobileBanking,BOA
Please Recover thank you,5,2024-07-02,com.boa.boaMobileBanking,BOA
Best,5,2024-07-01,com.boa.boaMobileBanking,BOA
This app doesn't work,1,2024-06-30,com.boa.boaMobileBanking,BOA
Excellent app,5,2024-06-29,com.boa.boaMobileBanking,BOA
"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",1,2024-06-27,com.boa.boaMobileBanking,BOA
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,com.boa.boaMobileBanking,BOA
It demands to disable developer option.,1,2024-06-27,com.boa.boaMobileBanking,BOA
"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",1,2024-06-26,com.boa.boaMobileBanking,BOA
very smart App easy to use and friendly,5,2025-11-29,com.dashen.dashensuperapp,Dashen
Very exemplery App to other Bank Aps !,5,2025-11-29,com.dashen.dashensuperapp,Dashen
good,5,2025-11-29,com.dashen.dashensuperapp,Dashen
It Is An Amazing app,4,2025-11-28,com.dashen.dashensuperapp,Dashen
"its fast and easy to communicate to the app and its available all area keep it up.i will make Happy for this application thank you dashen bank for your effort,commitment and dedication. i appricated your work.",5,2025-11-26,com.dashen.dashensuperapp,Dashen
What do you care about my phone's settings? Who are you to tell me what to turn off and on? It is my phone after all. This *develoler option* thing will cost you a lot of users who are willing to leave the bank once and for all. Turn this thing off. 6 you fear this is a security issue fix your side not mine.,1,2025-11-25,com.dashen.dashensuperapp,Dashen
Exceptional Product.,5,2025-11-23,com.dashen.dashensuperapp,Dashen
very easy app,3,2025-11-23,com.dashen.dashensuperapp,Dashen
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!..",5,2025-11-19,com.dashen.dashensuperapp,Dashen
በጣም ፈጣን ሥቹ አስተማማኝ ወድጃዋለው,5,2025-11-18,com.dashen.dashensuperapp,Dashen
bill payment options are limited in this app please add ethio telecom bill electric bill etc.. instead of adding nonsense in banking app,1,2025-11-18,com.dashen.dashensuperapp,Dashen
"it's a really slow app, I'm not sure what the issue is. Even other bank transfers are not working",2,2025-11-18,com.dashen.dashensuperapp,Dashen
always updating bad stability,1,2025-11-17,com.dashen.dashensuperapp,Dashen
"it say's disable developer option, i disabled it but its not working still",1,2025-11-17,com.dashen.dashensuperapp,Dashen
with the super app evry thing i need is just a tap away,5,2025-11-17,com.dashen.dashensuperapp,Dashen
nice,5,2025-11-16,com.dashen.dashensuperapp,Dashen
eyita tips,1,2025-11-15,com.dashen.dashensuperapp,Dashen
clear and presize,5,2025-11-15,com.dashen.dashensuperapp,Dashen
smooth and easy!!!,5,2025-11-14,com.dashen.dashensuperapp,Dashen
I have had an amazing experience with this app;ot os convenient and easy to use,5,2025-11-14,com.dashen.dashensuperapp,Dashen
"All in One Super App with smooth navigation, transaction and lifestyle services",5,2025-11-14,com.dashen.dashensuperapp,Dashen
Very nice App.,5,2025-11-14,com.dashen.dashensuperapp,Dashen
system failure transfer to others account,2,2025-11-13,com.dashen.dashensuperapp,Dashen
thank you,1,2025-11-13,com.dashen.dashensuperapp,Dashen
"Only the UI/UX is good, but it doesn't function properly. It's a shame that a leading tech bank has such an app. Amole is far better.",1,2025-11-13,com.dashen.dashensuperapp,Dashen
"excellent app. to use perfectlly to pay,transfer,tele airtime and so on.",5,2025-11-12,com.dashen.dashensuperapp,Dashen
wow dashen bank super app,5,2025-11-12,com.dashen.dashensuperapp,Dashen
"This so-called “Super App” is a complete disappointment. It’s confusing, slow, and full of glitches honestly, it feels like it was designed to test people’s patience, not to help them bank. Calling it “super” is a joke; it’s one of the most useless apps I’ve ever used.",1,2025-11-11,com.dashen.dashensuperapp,Dashen
Best Mobile Banking App in Ethiopia .,5,2025-11-11,com.dashen.dashensuperapp,Dashen
very nice app I have ever seen,5,2025-11-10,com.dashen.dashensuperapp,Dashen
NASTY BANK . EVEN THE SUPPER APP IS NOT WORKING WELL. WHEN I AM CALLING THEM THEY ARE NOT RESPONSE . PLEASE DON'T USE THIS APP BECAUSE YOU WILL LOSS YOU TIME ;ENERGY AND EVERYTHING . HOPELESS Bank .,1,2025-11-10,com.dashen.dashensuperapp,Dashen
it's good but is not fast,5,2025-11-09,com.dashen.dashensuperapp,Dashen
your financial system must improved,4,2025-11-09,com.dashen.dashensuperapp,Dashen
your service is too good,5,2025-11-09,com.dashen.dashensuperapp,Dashen
good experience,5,2025-11-09,com.dashen.dashensuperapp,Dashen
ok,5,2025-11-08,com.dashen.dashensuperapp,Dashen
"Amazing app, 👏",5,2025-11-07,com.dashen.dashensuperapp,Dashen
wooow,5,2025-11-07,com.dashen.dashensuperapp,Dashen
ok,5,2025-11-07,com.dashen.dashensuperapp,Dashen
Nice app,5,2025-11-07,com.dashen.dashensuperapp,Dashen
best,5,2025-11-07,com.dashen.dashensuperapp,Dashen
"easy to use, friendly",5,2025-11-06,com.dashen.dashensuperapp,Dashen
"12yr more LC, UCP & ICC & loan",5,2025-11-06,com.dashen.dashensuperapp,Dashen
"not attractive and friendly app. Check Awash, CBE apps",1,2025-11-06,com.dashen.dashensuperapp,Dashen
amzing,5,2025-11-06,com.dashen.dashensuperapp,Dashen
"The Dashen Super App is very impressive. It is fast, easy to use, and provides smooth access to all essential banking services. Money transfer, bill payment, balance check, and other features work efficiently without issues. The design is clean and user-friendly. Great step forward in digital banking — keep up the good work, Dashen Bank!",5,2025-11-05,com.dashen.dashensuperapp,Dashen
betam kerfafa naw,1,2025-11-05,com.dashen.dashensuperapp,Dashen
exceptional,5,2025-11-05,com.dashen.dashensuperapp,Dashen
worst app ever,1,2025-11-05,com.dashen.dashensuperapp,Dashen
"Dashen, always two step ahead.",5,2025-11-05,com.dashen.dashensuperapp,Dashen
"Please try to fix the barrier between other banks specially with ""Commercial bank of Ethiopia""",3,2025-11-05,com.dashen.dashensuperapp,Dashen
👍,5,2025-11-05,com.dashen.dashensuperapp,Dashen
i am using,5,2025-11-05,com.dashen.dashensuperapp,Dashen
It is a wonderful App developed by a local talent. It deserves an appreciation. It will continue to evolve with new exciting features.,5,2025-11-05,com.dashen.dashensuperapp,Dashen
wonderful app,5,2025-11-05,com.dashen.dashensuperapp,Dashen
"i love the app it features are perfect, but it asks to update too many times to activate your need to visit a nearest branch and that takes time. other than that the app is great I like it",5,2025-11-05,com.dashen.dashensuperapp,Dashen
go ahead,5,2025-11-05,com.dashen.dashensuperapp,Dashen
its supper,5,2025-11-04,com.dashen.dashensuperapp,Dashen
Good,5,2025-11-04,com.dashen.dashensuperapp,Dashen
it's so boring,1,2025-11-04,com.dashen.dashensuperapp,Dashen
Dashen Bank Super App is the latest version of online banking system that is the gift from Dashen bank for us Thanks to Dashen,5,2025-11-04,com.dashen.dashensuperapp,Dashen
"i rarely leave reviews, but this app truely deserves one.it's efficient ,secure , reliable and makes fanancial tasks effortless.definitely 5 stars for this exceptional app",5,2025-11-04,com.dashen.dashensuperapp,Dashen
it has improved very much lately its working more and getting better but yet it is not fully fixed some time at night it doesn't work..i think the problem is it was launched too early.,3,2025-11-04,com.dashen.dashensuperapp,Dashen
Amazing,5,2025-11-03,com.dashen.dashensuperapp,Dashen
wow dashen bank,5,2025-11-03,com.dashen.dashensuperapp,Dashen
ብዙ ነጉር ይቀረዋል ወደ አፑ ስገባ በጣም ይዘገያል ባጭሩ ቀርፋፋ ነው,4,2025-11-02,com.dashen.dashensuperapp,Dashen
"I just updated my app to the latest version and I couldn't even see my balance, send money or do anything. It says service is unavailable and it will be fixed soon.",5,2025-11-01,com.dashen.dashensuperapp,Dashen
it's too slow,1,2025-11-01,com.dashen.dashensuperapp,Dashen
"Before the recent update, this app was great. Now, the home page is cluttered with promotions and banners, which really hurts the experience. I think the app stopped being banking app and started only to promote b/c 95% of the app is only ads, also full of bugs",1,2025-11-01,com.dashen.dashensuperapp,Dashen
"This might be the worst banking app I've ever used I dont know why kind of bug it is but suddenly the apps stops working it says ""Temporarily unavailable"" for a simple feature like viewing account balance and in person visit was no help it took them longer than 2 hours to fix it and even after that 2 weeks later the same problem just because of this I'm going to stop using the bank altogether which is a shame because it's a decent bank",1,2025-11-01,com.dashen.dashensuperapp,Dashen
Nice app,5,2025-11-01,com.dashen.dashensuperapp,Dashen
